SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,0.0,0.0,0.4269868750181952,2.0,2.0,1.0,2.0,2.0,0.0,0.5126547531450529,0.0,1.202412710215506,0.8925606047961182
0,0.0,0.0,-0.5759380599284438,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-0.575267643201402,-0.63038466191131
0,0.0,0.0,-1.2062946289142973,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.787355623628904,1.0226701197726518,-0.8951212074775318
0,0.0,0.0,-0.8392646511914064,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.1321468127155319,-0.5222377612426292
0,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.5023213844484187,-0.9752571990946834
0,1.0,1.0,0.2734394557346622,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.5150226643748859,0.37290270485964594
0,1.0,0.0,-0.6710377235719016,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.29180150269543437,-0.4497270206083721
0,0.12879551773694797,0.12879551773694797,-1.219947146538619,1.0,2.0,1.0,1.0,1.0,0.0,0.871204482263052,3.0,-0.32421918567406893,-0.9504486704217937
0,0.0,0.0,-0.05877633822387812,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.3451310650076733,0.4381555921728452
0,0.0,0.0,-1.1532464321961606,2.0,2.0,1.0,2.0,1.0,0.0,0.7884473432532987,0.0,0.8647773050388815,-0.8442119606748956
1,1.0,0.0,-0.8879980612314013,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.6649849034759953,0.977126360112879,-0.5817398386774781
0,0.0,0.0,-0.8249404315058414,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.1611105288639325,-0.45786507765358253
0,0.9071950307058299,0.09280496929417015,-1.2333626223686327,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.5035182964050309,-0.9310991598721658
0,1.0,0.32926768809416596,-0.7405355657400916,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.4461944695468074,-0.5199342482157863
0,1.0,0.0,-1.2588105984333473,1.0,1.0,1.0,1.0,1.0,0.0,0.56044063098044,3.0,-0.67316127981978,-0.9819641672583321
0,0.0,0.0,-1.2047301843773037,1.0,1.0,1.889010530786519,1.0,1.0,0.0,1.0,0.0,-0.5227140705467475,-0.9392345062893671
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5016315633660213,-1.0017718670058642
1,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1557322020124022,-0.979842983947527
1,1.0,0.0,-1.2816237461508113,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.31637957388092797,-0.9777174291930883
0,0.0,0.0,-0.8718376645594068,1.0,2.0,1.0,1.0,1.0,0.45335177981221153,1.0,3.0,-0.32634761094854475,-0.7482769147748256
0,0.0,0.0,-0.12015925274038836,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.1456401593709895,0.2958116470145286
0,0.0,0.0,-1.1936017587417103,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.649578275236406,-0.9456253041526538
0,1.0,1.0,1.373406011404602,2.0,2.0,2.0,1.1107205933263158,1.0,1.0,0.0,0.0,0.7586782972049176,1.5656569266391736
0,0.0,0.5774515716880554,-1.2816237461508113,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.8467978573385468,-0.9706993678881882
0,1.0,1.0,-1.1338468623719504,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.694311708703374,-0.822989457337823
1,0.0,0.0,-1.148919147742357,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.9495719972105134,-0.8211643982620814
1,1.0,0.0,0.9919165816436191,1.0,2.0,1.9180765521991505,1.0,1.9180765521991505,0.0,1.0,0.0,-0.6920331349967044,0.10716332993893546
0,1.0,0.0,-0.819226352232574,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.34989563309645566,-0.5735162698140143
1,0.0,0.0,-1.2409180113122174,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.5442901623164644,-0.9703169526920735
1,0.0,0.0,-0.9847886444764684,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.20531637836625863,-0.7562051073080893
0,0.0,0.0,0.4650906857689166,2.0,2.0,1.0,2.0,2.0,0.0,0.08922983835608478,0.0,1.184515493190148,0.9257158210416617
0,0.0,0.0,0.9985424935995189,2.0,1.753961903596784,2.0,2.0,2.0,1.0,1.0,2.0,1.2773092993986455,1.5907838904666058
0,1.0,1.0,1.1100758567453373,2.0,1.8049067768414386,1.0,1.0,2.0,0.19509322315856137,1.0,2.1950932231585614,0.9508866162824601,1.4537212526135166
1,1.0,0.9819934443995455,-1.2002122764736234,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.9819934443995455,0.7707800026551905,-0.8906124519866638
0,1.0,1.0,-0.12083724849951283,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.1705283579011145,0.30575294906468387
0,0.0,0.0,-1.1483804835145481,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.5296326330963094,-0.8517942472401059
1,0.0,0.0,-1.2816237461508113,1.0,1.0,2.0,1.0,1.6952489046138668,0.0,1.0,0.0,-0.6755579851276315,-0.9908419364298594
0,0.0,0.0,0.8836867741962126,1.0,2.0,1.8293946648588468,2.0,2.0,0.0,1.0,0.0,-0.36842581016485276,0.255847150967409
1,0.0,0.0,-0.6749753188514545,2.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0141495484476175,-0.35773530139071263
0,0.0,0.0,-0.909361031249406,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.6384234239161888,-0.8019587767905901
0,0.0,0.0,-1.0821394666353659,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.6604461939983058,-0.7980792414819375
0,1.0,1.0,-0.8851081914708333,1.0,2.0,2.0,1.0,1.0,0.0,0.7036859774607958,1.0,-0.2620345476596395,-0.7252246078443124
0,0.0,0.0,-0.8724368057306413,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.8780316217205765,-0.5454624786071555
0,0.0,0.0,-1.2409180113122174,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.5202048962767042,-0.947040833335539
0,1.0,0.758106171741161,0.9276522718752678,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.2368719544428637,1.4493975262586132
0,0.0,0.0,-0.6776016239231264,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.3736072525091865,-0.6481327150785666
0,0.5312320345354942,0.0,0.36566379037807173,0.0,0.0,0.0,0.0,0.0,2.0,0.5312320345354942,3.0,-1.3262617249402768,-0.5584199651608202
0,0.0,1.0,-1.0256411469886535,2.0,1.0,1.0,2.0,2.0,0.0,0.3012652607600004,0.0,0.9854723986201843,-0.7126380113794042
0,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.17258018489505453,-0.9796200652050515
1,0.0,0.0,-0.9845843188960616,2.0,1.0,1.7027621922913827,1.0,1.0,0.0,1.0,0.0,0.47547174415996984,-0.7483236781317438
0,0.0,0.0,1.3317041862402115,2.0,1.7000808884930154,2.0,2.0,2.0,2.0,0.2999191115069847,3.0,1.655540013270066,2.2779068739103483
0,0.0,0.0,-1.2816237461508113,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.6650652619151198,-0.9907031052902526
0,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.9624647286336828,-0.9691689583623256
0,0.09710500480801276,1.0,-0.9140937035370251,0.0,0.0,0.0,0.0,0.0,0.0,0.09710500480801276,3.0,-1.4874552924694355,-0.9218042295492503
0,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.14593714261688656,-0.9799725841695909
1,0.3321953167735935,0.0,1.0924142147639442,1.6678046832264064,2.0,2.0,2.0,2.0,1.3321953167735936,1.0,2.0,1.0546028968312073,1.3732658529684212
0,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.47665176279264265,-0.9755968385529605
0,1.0,0.0,-1.0417732430727538,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.7027257537744883,-0.7604412034075256
0,0.0,0.0,-1.182138545071484,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.6934064760243622,-0.8821447382111235
1,0.0,0.0,-1.0159705889400483,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.5344812402827276,-0.7682766751243927
1,0.0,0.0,-0.5162562367163529,1.0,1.0,1.0,2.0,1.0,0.0,0.7604898300904619,0.0,-0.6251290463707112,-0.6222312171807122
1,0.0,0.0,-0.6961232499238544,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.9836691069220932,-0.36685843953881897
0,0.0,0.0,-0.25410142439690087,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.6304617695996788,-0.013021682204849255
0,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.4782225503573592,-0.9755760551754451
0,0.0,0.0,0.42857427483850175,2.0,2.0,1.0,1.99543751619131,2.0,0.0,1.0,0.0,1.2090389029422166,0.9768926933262978
1,0.0,0.0,0.11411923144222905,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.2087681237840675,0.5403616653868333
1,0.47855431095641054,0.0,-1.2426639363754959,1.0,1.0,1.0,1.4785543109564105,1.0,0.0,1.0,1.0,-1.1310773218459886,-0.9848400384582096
0,0.0,0.0,-0.437165514453574,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.8284279026757,-0.14492434296792978
0,1.0,0.0,-0.3801908251365278,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,-0.8545797206399384,-0.6293803174132927
1,1.0,0.0,-0.4588273549325955,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.1189414928262142,-0.06396315299786481
0,0.0,0.0,-1.2409180113122174,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.637717138282377,-0.9751556554172752
0,0.0,0.0,-1.2447385410609073,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,-1.1798052843496507,-0.9793121495307038
0,0.0,0.0,-1.204370904935588,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.4442910094474246,-0.9403378074467981
0,0.0,0.0,-0.8898882183106092,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.33079973706192156,0.754908754965107,-0.6052413108593027
0,1.0,1.0,-0.9341425457565151,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0279319214416431,-0.5967127088253844
1,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3180644480652146,-0.9776951363146468
0,0.0,0.0,-1.2234866902241417,1.0,1.0,1.4282276479516778,1.0,1.0,0.0,1.0,0.0,-0.5492489508283409,-0.9554185649999668
1,0.0,0.0,-0.3243288108754112,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.5174463517550413,1.2318417286331937,0.11094721527257048
0,0.0,0.0,-1.2816237461508113,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.6404913403576954,-0.9903779632403451
0,0.0,0.0,1.4883673264303063,2.0,2.0,2.0,2.0,2.0,1.3169465877911193,0.0,3.0,1.6865879584001846,2.5058452927942225
0,0.0,0.0,-1.1701558195336625,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.5654040391412885,1.0451337886085705,-0.857388769297373
0,0.7738796557301564,0.0,-1.0242967866070332,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.22612034426984362,1.2240440358465718,-0.6702132473887092
1,0.39807656898486843,0.0,-1.0863928082713248,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.15058750976269444,-0.8445209828043053
0,1.0,0.0,1.0981400170241213,2.0,2.0,2.0,1.892523289954846,1.0,0.0,1.0,0.0,0.9859832219827405,1.4700820774891719
0,1.0,0.4433800143791877,0.916875890805179,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.2385031961592428,1.4528458059699436
0,0.0,0.0,-1.0199526971380382,2.0,1.0,1.0,1.392910421281246,1.0,0.0,1.0,3.0,0.3972793540177181,-0.7727046163133326
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4647399370687328,-1.0012837471520308
0,1.0,1.0,0.10095976124687667,0.0,0.0,0.0,0.0,0.0,0.0,0.4083028376936745,1.0,-1.4185622528507382,-0.6919301615137098
0,0.7026337730855163,0.0,-0.1022295325200264,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.1554272719419991,-0.6349334227333848
0,0.0,0.0,-0.40338126769598504,1.0,2.0,2.0,1.7625665316251937,1.7625665316251937,0.0,1.0,3.0,-0.52041606088061,-0.5326146675743961
0,1.0,0.0,0.9174924884340284,2.0,2.0,1.0,2.0,2.0,1.0,0.48763622245420934,3.0,1.1931205835899132,1.4029810615391425
0,0.8957751971916523,1.0,-0.1503482650436225,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.22339173340255022,-0.13394573298081708
0,1.0,0.0,-1.0374444014201263,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.267649107287705,-0.6908809353844982
0,0.0,0.0,-0.9599940357179426,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.578045607795095,-0.67698204851055
0,0.0,0.0,-1.1559792088667913,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.2610396210223342,-0.9596974356397809
0,1.0,0.9505310525862035,0.4199624376454546,1.0,1.0,1.0494689474137964,2.0,1.0494689474137964,0.0,0.0,0.0,-0.29176049653727126,0.08008397839554202
1,0.0,0.0,-1.2246622195190595,2.0,1.0,1.3993489334516442,2.0,1.0,0.0,1.0,0.0,0.7014730587241428,-0.9222363865883223
0,0.2564060838234402,0.0,-1.138632145516791,2.0,2.0,1.2564060838234403,1.0,2.0,0.0,1.0,0.0,0.8416546352073593,-0.8304556752903414
0,1.0,0.5062660594952028,0.020959768684196134,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.1210290050925402,0.4127019905216209
0,1.0,1.0,1.400978295203069,1.0,2.0,2.0,1.0,2.0,1.0,0.6341040313763313,2.3658959686236685,0.3200315167032203,1.211104645943344
0,0.0,0.0,0.7247895159643356,2.0,1.0,1.9290677838662265,1.0,1.0,0.0,0.0,2.9290677838662265,0.4771277418805791,0.809423293160446
0,0.0,0.0,-1.0284642410864921,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.27170663758181807,-0.7859675638090331
0,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,1.0,2.0,0.0,0.3618530932051387,0.0,0.4880044544531139,-0.9754466290135582
0,0.0,0.0,0.9164859351332638,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0925695007269844,1.3868556787755246
0,1.0,0.0,-0.9189884640637345,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.17822521285360357,-0.7217843997466395
0,1.0,0.0,1.1721199117368652,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.3379263699983441,1.767273876280152
0,1.0,0.7231856922086942,0.6878854403255151,2.0,2.0,1.0,2.0,2.0,0.7231856922086942,1.0,3.0,1.2270436807790752,1.2149680747450382
0,1.0,0.0,1.5131665648831722,1.0,1.0284673090989493,2.0,1.0,1.0,1.9715326909010507,0.0,3.0,0.007555973111591591,1.06444391179791
0,0.33134700710305076,0.0,-0.5624082424668182,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,-0.8454755305840678,-0.6976667632588631
0,1.0,1.0,0.1896309634503424,1.4820410581120824,1.5179589418879176,1.5179589418879176,1.0,2.0,0.0,0.0,3.0,0.596732660463509,0.3271219827975835
0,0.0,0.0,0.7113688062349439,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.8039022872616073,1.3476217127510652,1.301718164709815
0,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.16427766113050515,-0.9797299174152453
0,0.0,0.0,-1.218067178223343,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.16393360765336473,-0.9349786516799458
1,0.0,0.0,-0.4773580246091665,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.038787405681565,-0.14783850036750212
0,0.5165726284459791,0.0,1.2394334097656134,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.4056669102300619,1.887538916502152
1,0.0,0.0,-0.9114621333915885,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.4762856733503425,-0.6583866945490019
0,0.0,0.0,-1.03676539695762,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2962272815549242,-0.7852860600476425
0,1.0,0.0,0.8556349706156026,2.0,2.0,1.0,2.0,2.0,1.0,0.21906880910185778,0.0,1.4147542806844664,1.576055601596488
0,1.0,0.0,0.8290953852765947,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.9632786374991786,1.1114461381191008,1.2457461259709885
0,1.0,1.0,-1.1595065416350294,1.0,1.1080257541306913,1.0,1.0,1.0,0.0,0.0,1.0,-0.446969403890071,-0.9054463515296794
0,0.6611393506612484,0.0,1.2952811596617126,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.4269155884137217,2.039135224689169
1,0.0,0.0,-1.1841404865128926,1.0,1.0,1.197414320420187,1.0,1.0,0.0,0.0,0.0,-0.6262991427819763,-0.945059906634372
0,1.0,1.0,0.41095040939931277,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.5613571903297048,0.5400655393227302
1,0.0,0.0,-1.2816237461508113,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1800241786933433,-0.9795215723618388
0,0.0,0.0,-1.1188008067964355,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.42471791211685495,-0.886037901420895
0,1.0,0.0,-0.006820381320684521,2.0,2.0,2.0,2.0,1.9317537194328165,0.0,1.0,0.0,1.298092310479808,0.4499465185036903
1,0.0,0.0,-0.9338630203970604,1.0,1.0,2.0,2.0,1.0,0.0,0.39701504123719167,2.0,-0.03487610573779787,-0.7699035962977433
0,0.0,0.0,-0.6127336703439868,1.0,1.0,1.0,2.0,1.9129072332042285,0.9129072332042285,1.0,3.0,-0.6369900479760581,-0.6501568503423689
0,0.0,0.3829334838821987,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4961591758322825,-1.0016994608456813
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5031156298278683,-1.0017915029606088
0,1.0,1.0,0.6160412792575729,1.0,2.0,1.0,1.654776857198308,1.654776857198308,1.0,1.0,2.345223142801692,-0.40877751969439874,0.0717772676302629
0,0.4925880612821911,0.0,-0.8557220724060097,1.0,1.0,1.0,2.0,2.0,0.0,0.5074119387178089,0.0,-0.6325445473583345,-0.7727035541042486
1,1.0,0.0,-0.589119890630573,2.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.6565316114661999,-0.3454595957734212
0,0.0,1.0,-1.2403926289332627,2.0,1.0,1.5064534196598813,1.0,2.0,0.0,0.0,0.0,0.6771173929862497,-0.9362102212217703
0,1.0,0.0,-1.1066810310760047,2.0,1.2977412339683356,2.0,1.0,2.0,0.0,1.0,0.7022587660316643,0.8161587596345546,-0.8009673254532931
0,1.0,0.007183161000929639,1.6084834273893616,2.0,2.0,2.0,2.0,2.0,1.0071831610009296,1.0,0.0,1.4693009759758118,2.547931131326352
0,0.0,0.0,-0.34426579391687173,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.48765310866379835,-0.1604239347972562
0,1.0,0.0,-0.750654332429454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.490515511329344,-0.8815455678396661
0,0.0,0.0,1.036395291363978,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.3462121593123304,1.6855972342133836
1,1.0,0.0,-0.9604205276801153,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0956237007104004,-0.6169933011205895
0,1.0,1.0,-0.6303319887333076,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.8577218963679265,-0.34265565525309477
1,0.09238899744344509,0.0,-0.4743679259300979,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.973483327873491,-0.18878054144687936
0,0.0,0.0,-1.2816237461508113,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.6409618915141332,-0.9903841891887447
0,0.0,0.0,-1.1826428323437117,1.0,1.0,1.3920947859092963,1.0,1.0,0.0,0.0,0.0,-0.35410633030664307,-0.9187814684797095
0,0.0,0.0,-1.2690305023311939,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.21417207575208913,-0.9780339275516978
0,1.0,1.0,1.2708227814256097,2.0,2.0,2.0,1.8237903842212946,1.0,0.1762096157787053,0.8237903842212947,0.0,1.1051072430223898,1.6955408105737593
0,0.0,0.0,-0.9207600173132877,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3141553332575743,-0.6580710036411976
0,0.0,0.0,-1.2161194484580502,1.0,1.0,1.1788017174497734,1.0,1.0,0.0,0.0,1.0,-1.1702411620073117,-0.9796648542205803
0,0.0,0.0,-1.2816237461508113,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,-0.3063320359075455,-0.9859566403761583
0,1.0,0.0,-0.9041674965908522,2.0,2.0,1.363598629816593,1.0,1.0,0.0,0.636401370183407,2.0,0.65240559893388,-0.6215857530662265
0,0.0,0.0,-0.9319241588262857,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.6474706018597819,-0.6603461345235181
0,1.0,1.0,-1.2816237461508113,2.0,1.7423927796662781,1.0,1.0,1.0,0.0,1.0,0.0,0.271204828547276,-0.9783151445096084
0,0.0,0.0,-1.2816237461508113,2.0,1.9404752996522283,1.0,2.0,1.0,0.0,0.0,0.0,0.8741026991365443,-0.9703380925331803
0,0.0,0.0,-1.2409180113122174,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.501799260407709,-0.9434753076164317
0,0.0,0.0,-1.212969864350734,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.7868882211529036,-0.9633193166195675
1,1.0,0.0,-0.22574863254351757,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.1512189000075028,0.19461399594179807
1,0.0,0.0,-1.0497245302058855,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2650940651252093,-0.8022101199789349
0,0.0,0.0,-1.207337976721891,1.0,1.456236508955542,1.0,2.0,2.0,0.0,1.0,1.0,-0.5650960522156495,-0.9383103397521085
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4980849311783309,-1.0017249408668236
0,0.0,0.0,-1.1237272183750264,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.6557641178131856,-0.8090647343480011
0,0.0,0.0,-1.183158698815037,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3438455542062854,-0.8864827624734126
0,1.0,0.24882195219158187,0.4377619710643346,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.5345400457488123,1.0532412414027048
0,0.0,0.0,-1.1014582918124443,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,-0.47580321959526817,-0.8946864576585684
0,1.0,0.0,1.0499347969544854,2.0,2.0,1.0,2.0,2.0,0.08018001408190345,0.0,0.0,1.2200715055592102,1.6263417248015508
0,0.0,0.0,0.5068106431844549,2.0,2.0,1.0,1.3547712918359842,2.0,0.0,1.0,0.0,1.0453402322000207,0.8719155538137481
0,0.0,0.0,-1.2816237461508113,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.1777563675277265,-0.997486615063354
0,1.0,0.0,1.5540539456336817,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.4762417977771998,2.422491924024758
0,0.0,0.0,-1.24238381953273,1.0,1.0,1.0,1.0,2.0,0.0,0.6786699566725648,0.0,-0.3369751746564088,-0.9664694777403474
1,1.0,0.0,0.4218038000445475,2.0,1.638080009162135,1.0,1.0,2.0,0.0,0.36191999083786497,3.0,0.71647621173048,0.6580832472992889
0,0.0,0.0,-1.265083410063222,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.4730470200947344,-0.9586245797924469
0,1.0,0.0,0.016011001196584287,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.312041352795611,0.4817388961142501
1,0.0,0.0,0.8722866354143266,2.0,2.0,1.6360960464095422,1.0,1.0,0.0,1.0,2.363903953590458,0.6152722862981449,0.9328781495240295
0,0.0,0.08671305242376326,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.504639789196563,-1.0018116693919359
0,0.0,0.0,-0.28891562835756385,2.0,2.0,2.0,2.0,1.6125734683448192,0.0,0.6125734683448192,0.0,1.0224510187058713,0.02399641894640517
1,0.0,0.0,-1.1745063186531213,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.3317609532964017,-0.8514578389619751
0,1.0,0.0,-1.0528630003431758,2.0,1.276026944533906,1.0,1.0,2.0,0.0,1.0,3.0,0.730336629625599,-0.7815390248616039
0,0.0,0.0,-1.2816237461508113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4844980813980806,-1.0015451707727827
1,1.0,0.0,-0.5201269136415386,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2984251300325924,-0.37770588277109396
0,0.0,0.0,-1.1269147433264444,1.0,1.0,1.9335561556442251,2.0,2.0,0.0,1.0,0.0,0.1714443643554859,-0.8641419559128145
1,1.0,0.0,-0.4327211948037041,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.24667620179782707,-0.32418645939660673
0,1.0,0.8578628762065423,-0.47928580385824116,2.0,1.8578628762065423,2.0,2.0,2.0,0.0,1.0,2.0,1.3536264409540988,-0.006679130104899369
1,1.0,0.0,0.664150580833096,2.0,1.988293389269096,1.0,1.0,2.0,0.0,0.011706610730904066,3.0,0.8297840487441481,0.9754824116776927
0,0.0,0.0,0.01012785946611651,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.30618698105601283,0.04818072449429983
0,1.0,0.7049592923458438,1.3355531323315648,1.0,1.2950407076541564,1.2950407076541564,2.0,2.0,2.0,1.0,2.0,0.38381808046418875,1.163549627671561
0,0.0,0.0,-0.34311240411376565,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.3236303112526156,-0.23513810512815939
0,0.0,0.0,0.6864659179912502,2.0,1.0,1.0,2.0,2.0,0.4228001132654492,1.0,0.0,1.165663087132889,1.1502472070704304
0,0.0,1.0,-0.9312960123189125,2.0,1.0,1.0,2.0,2.0,0.0,0.04373907230894736,0.0,1.0017090923957355,-0.6179881433452558
0,0.0,0.0,-1.2666029276040698,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.8882136345647914,-0.9860408462701972
