InternetService,PaperlessBilling,MonthlyCharges,StreamingMovies,StreamingTV,SeniorCitizen,DeviceProtection,OnlineBackup,Partner,Dependents,TotalCharges,PaymentMethod,tenure,Contract
2.0,1.0,1.0212527959350777,2.0,2.0,0,1.0,1.0,1.0,0.0,0.9871581785141448,0.0,0.5768225468899586,0.0
1.0,0.0,-0.6841765738106693,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9929541363912813,1.0,-1.2846046672683313,0.0
2.0,1.0,0.43207971990009336,1.015110684214475,1.0,0,2.0,1.0,1.0,0.0,0.9562541958079493,0.0,0.9215330674881433,0.0
0.0,1.0,-1.4844623109752941,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0036022183807742,1.0,-1.2846046672683313,0.0
2.0,0.0,1.0520530936354116,2.0,2.0,0,1.0,2.0,0.2508930456911025,0.0,1.0760592725587192,3.0,0.6606990954314403,1.0
2.0,1.0,0.38365073995938875,1.0,1.0,0,1.0,1.6760262880525474,0.0,0.0,-0.8615467371621924,2.0,-1.1485010230317794,0.0
0.0,0.0,-1.4900826529752957,0.0,0.0,0,0.0,0.0,0.0,1.0,-0.7538669416447281,2.0,-0.16808922300656248,1.2933701301212905
1.6100074170794856,0.0,0.7939376116065529,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.5301519706241558,1.0,-0.8092205469311919,0.3899925829205143
1.0,0.0,-0.29223853472631217,1.3129073942136482,2.0,0,1.3129073942136482,1.0,1.0,0.6870926057863518,0.04915778533183185,0.0,0.3838807636954782,0.0
2.0,0.27109625376406576,1.0969908329094746,2.0,2.0,0,2.0,1.0,0.0,0.0,-0.8179958827468946,2.0,-1.1430210563323266,0.0
2.0,1.0,1.3484482012202867,2.0,2.0,0,2.0,1.0,0.0,0.0,1.7751350321939163,0.0,1.0987427496371842,1.4023317172972969
2.0,1.0,0.15863462685026225,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9205251792423775,2.0,-1.2081953938388899,0.0
1.0,1.0,-0.5202838321433451,1.0,1.0,0,1.0,1.0,0.0,0.05326627107660442,-0.9173810810861657,0.0,-1.123001450790703,0.0
2.0,1.0,0.370728350487261,1.0,1.0,1,1.0,1.0,0.0,0.0,-0.9173348441490886,0.0,-1.2113853888642903,0.0
1.0,1.0,-0.7863641443390056,1.0,2.0,0,2.0,1.0,0.15482861259771985,0.0,-0.7907779123693751,0.0,-0.8307666583244626,0.8451713874022801
2.0,1.0,1.4251628923200093,2.0,2.0,0,2.0,2.0,0.05526374121692035,0.0,1.2394146442669332,2.0,0.6240205665289014,0.0
2.0,1.0,0.8031392918588083,2.0,1.0,0,2.0,1.2634647716652074,1.0,0.0,0.7873548795551285,0.0,0.5449751020495318,0.0
1.0,0.0,-0.6672009962874492,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9790971365627268,1.0,-1.2436586020971927,0.0
1.0,0.7973673658646568,-0.9810577807340618,1.0,2.0,0,1.0,1.0,1.0,0.0,-0.6822709657610618,1.7973673658646567,-0.4346512478506883,0.0
2.0,0.5875858711094019,1.4095522665644402,2.0,2.0,0,2.0,2.0,1.0,0.0,2.26583657495149,0.0,1.4900136221430755,1.0
1.0,1.0,-0.6593564189221196,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9926238955385809,1.0,-1.2846046672683313,0.0
2.0,1.0,1.5230695490324635,2.0,2.0,0,2.0,1.0,0.31988811455302735,0.31988811455302735,2.067920579990923,3.0,1.2507482005157518,2.0
2.0,1.0,0.5169095616144035,1.0,1.0,0,1.0,2.0,1.0,0.0,0.09163918117420224,2.0,-0.041179404727648264,0.0
2.0,1.0,0.6144179680195517,2.0,1.0,0,1.0,1.0,0.0,0.0,-0.658335385146951,0.0,-0.9576665061377173,0.0
1.0,1.0,-0.5535146039421285,1.0,1.0,0,1.0,1.0,0.4170739431957369,1.0,-0.9912156331249378,1.0,-1.2846046672683313,0.0
2.0,0.0,0.35732237738404243,1.0,1.0,1,2.0,1.0,0.25310153917960876,0.0,-0.8498039758581817,0.0,-1.1213283898852933,0.0
2.0,1.0,1.224366483702712,2.0,1.5497457538571098,0,2.0,1.0,1.0,0.0,0.552198301130708,0.0,0.09941397703269945,1.0
1.0,0.0,-0.478527299456393,1.0,1.0,0,1.9575810150838173,1.0,1.0,1.0,-0.9866780529428982,1.0,-1.2793939957057165,0.0
2.0,1.0,1.1685696990894352,2.0,2.0,1,2.0,1.0,0.0,0.0,0.7215096532743073,0.0,0.2548093833797518,0.0
1.0,1.0,-1.0762885738092678,1.0,1.0,0,1.1601983933355733,2.0,0.16019839333557329,0.0,-0.5728948063106098,0.0,-0.06596041008431885,0.16019839333557329
2.0,1.0,0.9439547230828067,1.0,2.0,0,1.8114593942507489,2.0,0.0,0.0,-0.6914422815297092,0.0,-1.0134222029311906,0.0
0.0,1.0,-1.4817410447913055,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0035660109812208,1.0,-1.2846046672683313,0.0
0.0,0.0,-1.5097923496352903,0.0,0.0,0,0.0,0.0,1.0,1.0,-1.0017576317827086,1.0,-1.2742484451060456,0.0
2.0,1.0,0.795112444736281,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.1185686418111531,2.0,-0.4422009351869389,0.0
2.0,0.0,0.2892605989454105,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.7839534992378224,0.0,-1.040631620724773,0.0
2.0,1.0,0.639120213763179,1.0,2.0,0,1.0,1.5664172073673857,0.0,0.0,-0.8362562475363333,2.0,-1.137137546391877,0.0
2.0,0.0,0.27533040027278594,1.0,1.0,0,1.9073745169486327,1.0,0.0,0.0,-0.9801875600860123,2.0,-1.2846046672683313,0.0
2.0,1.0,0.4810708714325007,2.0,1.0,1,1.0,1.0,0.0,0.0,-0.7281980301573482,0.0,-0.9985114472579674,0.0
0.0,0.0,-1.4949176754972069,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0037413306671603,1.0,-1.2846046672683313,0.0
2.0,1.0,1.2890078411884962,2.0,2.0,0,2.0,1.4340209727087587,0.0,0.0,1.5539132848210915,2.0,0.9566225909387112,1.0
2.0,1.0,0.4846105066300419,1.0,1.0,0,2.0,1.0,1.0,0.0,0.8595016040071216,0.0,0.7887709430901777,0.0
2.0,1.0,0.34135237043574124,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.9793091146523929,0.0,-1.2846046672683313,0.0
2.0,0.0,1.0305860832842666,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.652359122914727,1.0,-0.9709859342002928,0.0
2.0,1.0,1.0636407163033397,2.0,2.0,1,2.0,1.0,0.009054161580370979,0.0,-0.11825807025795818,2.0,-0.4693906867469577,0.0
2.0,1.0,1.1444458509503639,2.0,2.0,1,1.410546010515303,2.0,1.0,0.0,-0.4307200987727416,0.0,-0.7691160637458397,0.0
2.0,0.0,0.6332644353993849,2.0,1.0,0,1.0,1.0,0.0,0.0,-0.7735299832703457,0.0,-1.058597735583487,0.0
1.0,0.0,-0.4855142897484387,1.0,1.0,0,2.0,1.0,0.0,0.0,-0.9541396912493623,1.0,-1.1510875013745148,0.0
2.0,1.0,0.6478972962015362,1.0,1.0,0,2.0,1.7579779200191228,1.0,1.0,0.73076270552602,0.0,0.6536902208313332,0.0
1.0,0.0,-0.4760091927709027,1.0,1.0,0,1.0,2.0,0.28594727662187325,0.0,-0.9502037715513058,3.0,-1.185183303403053,0.0
2.0,1.0,0.4930124236846647,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.9772912245332377,0.9086085136682236,-1.2846046672683313,0.0
2.0,1.0,0.15740358804848337,1.0,1.0,1,1.0,1.0,0.0,0.0,-0.9597840846246647,0.0,-1.251817938280837,0.0
1.0,1.0,-1.2841833175112014,1.0,1.1225299533455182,1,1.0,1.0,1.0,0.0,-0.9978352334671746,0.12252995334551808,-1.274570428358127,0.0
2.0,1.0,0.21836790889721597,1.0,1.0,0,1.0,1.0,1.0,0.0,-0.49075092807865217,2.0,-0.6597154308031922,0.0
1.0137455540113454,0.0,0.3163201593367015,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.6244466015120651,1.0,-0.8336351240354445,0.9862544459886547
2.0,1.0,1.230035831853095,2.0,2.0,1,2.0,1.0,0.0,0.0,0.4671227524581577,0.0,0.036371334741923236,0.0
2.0,0.7855935170068354,0.8511341904957009,1.0,2.0,0,2.0,1.0,1.0,1.0,-0.32531462165650693,0.0,-0.6294676245301133,0.0
2.0,1.0,0.1089658043847418,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9666320986029417,0.0,-1.2547470556537512,0.0
2.0,0.0,0.18029074956684005,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9113739188408871,0.0,-1.1921762672178124,0.0
1.0,1.0,-0.8483415320134235,2.0,1.0,1,1.9374737042571542,1.0,0.0,0.0,-0.9869785181303642,0.0,-1.2615628152447633,0.0
1.0,0.5410594834031797,-0.39056218074931776,2.0,2.0,0,2.0,1.0,0.45894051659682034,0.0,-0.08792425729853852,0.0,0.2713458092349365,0.0
2.0,0.7327334747861651,1.4165939615580654,2.0,2.0,1,2.0,2.0,1.0,0.0,1.4078322578076379,0.0,0.78987315883353,0.0
2.0,1.0,0.4210441847947184,1.0,1.0,0,1.0,1.3932682752825636,0.0,0.0,-0.772072892002583,2.0,-1.0403064644364712,0.0
2.0,1.0,1.1008310157780399,2.0,2.0,0,2.0,1.0,0.0,0.0,-0.6404555949355581,2.0,-0.9853498043338641,0.0
2.0,1.0,0.8218678825269168,2.0,1.0,0,1.0,2.0,0.0,0.0,-0.8429939612677135,0.0,-1.155120992649057,0.0
2.0,1.0,0.5026569504635667,1.0485092898232127,2.0,0,1.0,1.0,1.0,1.0,-0.6431066023673462,2.0,-0.8930203964395074,0.0
2.0,1.0,0.5043913860775951,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.7898248534712916,2.8384918338430247,-1.0600349697212343,0.0
2.0,1.0,1.3524569297785738,2.0,2.0,0,2.0,1.0,0.0,0.0,2.1402292390848174,0.0,1.4698889114122982,2.0
2.0,1.0,1.3025897138835747,2.0,2.0,0,2.0,2.0,1.0,0.1770161949582325,1.8364256504380387,3.0,1.2083998262755202,1.0
2.0,1.0,0.1626128396526668,1.0,1.0,1,1.0,1.0,0.0,0.0,-0.981687306703253,0.0,-1.2846046672683313,0.0
2.0,1.0,0.5813793748204872,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.11454603299622164,0.0,-0.33868036777172905,0.0
2.0,1.0,1.5440916568134984,2.0,2.0,0,2.0,2.0,1.0,0.7997179821323741,1.0523813135961018,2.0,0.41872854880706106,0.0
2.0,1.0,0.6842640362394025,2.0,1.0,0,1.0,1.0,0.38321639214745884,0.0,-0.14863586684525842,0.0,-0.3646639166310781,0.0
2.0,1.0,0.6170696122165651,1.0,1.257118506332061,1,1.0,2.0,0.0,0.0,-0.056400081874734644,0.0,-0.23053496393570544,0.0
2.0,1.0,1.104481992610134,2.0,2.0,0,2.0,1.7379173933540253,1.0,0.0,0.0028326907881528474,3.0,-0.36430767131603886,0.0
1.0,0.0,-0.5668897733186677,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.984417864479194,1.0,-1.2632533815413676,0.0
1.0,1.0,-0.663103354363387,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9926737498267871,2.0,-1.2846046672683313,0.0
2.0,0.3711129384301278,0.6619609251469,1.0,1.0,0,1.371112938430128,2.0,0.0,0.0,0.3295604149786542,3.0,0.1531483922388203,0.0
2.0,1.0,1.296703823933622,2.0,2.0,1,2.0,1.9207666084633574,1.0,0.0,1.4162431590511708,0.0,0.8413464260172875,0.0
1.0,0.0,-0.555456652808836,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9912414727652062,1.0,-1.2846046672683313,0.0
1.0,0.0,-0.7182978168854721,1.4616680567442866,1.0,1,1.0,1.0,1.0,1.0,-0.789596393499488,0.46166805674428657,-0.8215036456549947,0.0
2.0,1.0,1.0550840321712684,2.0,2.0,0,1.0,1.2688535143821935,1.0,1.0,1.0988075546183413,0.0,0.6587894739035569,0.0
1.0,1.0,-0.4285279355175252,1.0,1.6315510800834212,0,1.0,2.0,0.0,0.0,-0.12050425584133967,3.0,0.2562592757477966,0.0
2.0,1.0,1.3650006200585707,2.0,2.0,0,2.0,2.0,1.0,0.0,1.5460615000384086,2.1046539108468307,0.8617313850466727,0.8953460891531693
2.0,1.0,1.0060498458734362,2.0,2.0,0,2.0,1.0,1.0,0.3335369524731643,0.3433621351487593,0.0,0.025669418208104724,1.0
1.0,1.0,-1.178976344101398,1.0,1.0,0,1.0,1.0,0.0,1.0,-0.958538128805266,0.0,-1.1888423560212176,0.0
2.0,1.0,0.6653387130489077,1.0,1.0,1,2.0,2.0,1.0,0.45434542306765513,0.9968178558674068,0.0,0.8520682227606075,0.0
2.0,1.0,0.4374228440138939,1.0,1.0,0,1.369752780543842,2.0,1.0,1.0,-0.5153369101408642,2.0,-0.7230620284846427,0.0
2.0,0.24838360874320753,0.8317426123733307,1.7516163912567926,1.0,0,2.0,1.0,1.0,0.0,1.1488223337602397,0.0,0.8649313844929611,0.0
2.0,1.0,1.1529285174536414,2.0,2.0,1,1.2945391697165136,2.0,1.0,0.0,-0.42395077297783423,0.0,-0.7643660400821947,0.0
0.0,1.0,-1.4959354523372017,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0037548725444376,1.0,-1.2846046672683313,0.0
2.0,0.4425455148147456,0.6095575682126579,2.0,1.0,1,1.0,1.0,1.0,0.0,-0.4157254760160473,2.4425455148147455,-0.647588122020913,0.0
2.0,1.0,1.520720469602849,2.0,2.0,0,2.0,2.0,1.0,0.35067767542311834,2.5345358523652117,0.0,1.5651304760747577,1.3506776754231185
2.0,0.9362806214689267,1.210300832385398,2.0,2.0,0,1.0,1.0637193785310735,1.0,1.0,-0.15571792803247486,0.0,-0.524093973753856,1.0
2.0,1.0,0.47143002801075146,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.8823973966923512,0.0,-1.1670080878341216,0.0
2.0,1.0,1.0524986613199994,2.0,2.0,0,1.0,1.0,1.0,0.0,0.771567308092376,2.0,0.4486372960862469,0.0
2.0,1.0,1.3506931212333262,2.0,2.0,0,2.0,2.0,0.0,0.0,0.6146291371016673,0.0,0.12647517284863274,0.0
1.0,0.4439194545063778,-0.26093749393367865,1.0,1.0,0,2.0,1.0,0.0,0.0,0.1610696171033819,3.0,0.5943217752628158,1.5560805454936222
2.0,1.0,0.8760120283607221,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.8127703297046341,0.0,-1.0825661351770526,0.0
2.0,1.0,0.22103291500314945,1.0,1.0,1,1.0,1.0,0.0,0.0,-0.9000336265544725,1.0,-1.1701270158738546,0.0
2.0,1.0,0.6502300690366349,2.0,1.0,0,1.0,1.0,0.0,0.0,0.16506270015864452,0.0,-0.055145321812028525,0.0
2.0,1.0,1.1652027404709715,1.056176077347439,2.0,0,2.0,2.0,1.0,0.0,-0.04238807665026615,0.0,-0.38839161215153584,0.0
2.0,1.0,0.7584243888076386,1.0,2.0,0,1.0,2.0,0.0,0.0,-0.7891673844217196,0.0,-1.0798743414126382,0.0
1.0,1.0,-0.3425314957247075,2.0,1.9271106288584274,0,2.0,1.9271106288584274,0.0,0.0,0.037283203052811686,1.0,0.4581689374443527,1.0
2.0,0.0,1.2794117830630742,2.0,2.0,0,1.0,2.0,1.0,1.0,1.224031965000845,0.10539321810780522,0.7174370885402233,0.10539321810780522
1.0,1.0,-0.6133695091368594,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9266201477565419,0.0,-1.1544864104266224,0.0
2.0,1.0,0.1925818018035687,1.0,1.0,1,1.0,1.0,0.0,0.0,-0.9812885591668375,0.0,-1.2846046672683313,0.0
1.0,1.0,-0.04752217837346709,1.655173714524338,2.0,1,2.0,2.0,0.655173714524338,0.0,0.1843917737304053,2.344826285475662,0.44501402897044207,1.0
2.0,1.0,0.6572866712429488,1.2602365979852292,1.0,1,1.0,2.0,0.26023659798522936,0.0,1.4540850184199858,3.0,1.3982008982577168,0.26023659798522936
2.0,0.0,0.5059745681862897,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.9071088095013528,0.0,-1.2157736980786757,0.0
0.0,0.0,-1.506986578564439,0.0,0.0,0,0.0,0.0,1.0,0.0,-0.9116785233602515,2.0,-0.9221868375370962,0.0
0.0,0.0,-1.5026838333565347,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0038446621171528,1.0,-1.2846046672683313,0.0
2.0,1.0,0.8914271938593074,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.5129097160902634,1.0,-0.7675088241989161,0.0
0.0,0.0,-1.4889724298644125,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0036622270920172,1.0,-1.2846046672683313,0.0
2.0,1.0,0.532615494259434,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.939345201867732,0.0,-1.2339699942615663,0.0
2.0,1.0,1.1236336212284124,2.0,2.0,1,1.0,1.0,1.0,0.0,-0.8643911908015893,0.0,-1.1693772935463405,0.0
2.0,1.0,0.5200924946652655,1.0,1.0,0,1.0,2.0,1.0,0.6851343098744841,-0.8379175700146073,0.0,-1.1208204065837768,0.0
2.0,1.0,1.330599362591018,2.0,2.0,0,1.0,2.0,0.0,0.0,1.4390497868323213,3.0,0.8448410343162043,0.8895681365888973
2.0,1.0,1.2050439749900776,2.0,2.0,0,2.0,1.0,1.0,0.0,0.5112268830996989,0.0,0.054774395356534236,0.28918744629594983
2.0,1.0,0.17870165491528017,1.0,1.0,0,1.0,1.0,1.0,1.0,-0.9814732393819521,0.690193124677531,-1.2846046672683313,0.0
2.0,1.0,1.1819423855841003,2.0,2.0,0,1.0,1.2499569463976212,0.0,0.0,1.2927049269854751,0.0,0.772954499213082,0.0
1.0,1.0,-1.1878961115193796,1.4849943402902768,1.0,0,1.0,1.0,1.0,0.0,-0.9858008201325753,0.0,-1.2448874475380132,0.0
0.0,1.0,-1.4981145442403159,0.0,0.0,0,0.0,0.0,1.0,1.0,-0.8089698884412059,0.4644461851203274,-0.4070838546416123,0.0
1.0,1.0,-0.5285471647362818,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9908834326028174,0.0,-1.2846046672683313,0.0
2.0,1.0,0.47990766118912975,2.0,1.0,1,1.0,1.0,0.0,0.0,-0.6048773581895506,0.0,-0.8436587109757616,0.0
2.0,1.0,0.47329744695944176,1.0,1.0,0,1.0,2.0,1.0,0.17144440209391865,-0.06380377880759353,2.0,-0.1942746317673657,0.0
2.0,1.0,1.156753391649442,2.0,1.2107071516803143,0,2.0,2.0,0.0,0.0,-0.7843452994103766,2.0,-1.1057572277068195,0.0
2.0,1.0,1.1234550298301909,2.0,2.0,1,2.0,1.0,0.0,0.0,0.6957619782414218,0.0,0.309209999484856,0.0
1.0,1.0,-0.6629853429889428,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9926721796441231,2.0,-1.2846046672683313,0.0
2.0,1.0,1.3149251940668139,2.0,2.0,0,2.0,1.0,1.0,0.0,-0.03186763813594523,2.0,-0.45795520628990094,0.0
1.0,1.0,-0.5079188478757173,1.0,1.0,0,2.0,1.0,0.6732574579699592,0.0,-0.7438440929433829,1.0,-0.815961523501449,0.0
1.0,0.0,-0.34456320088771963,1.0,1.0,0,1.0,1.6455750512069451,1.0,1.0,-0.9078693533039914,1.0,-1.1617664717549154,0.0
2.0,1.0,0.12028312634115018,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9715597297884171,0.0,-1.2643623310959617,0.0
1.0,1.0,-0.6657095445182432,1.0,1.0,0,1.0,1.0,0.05887918746632648,0.0,-0.8292270362131988,3.0,-0.9353770491058429,0.0
1.0,1.0,-0.4114260599438324,1.1236805668576886,2.0,0,1.0,1.0,0.0,0.0,-0.9893250952882622,1.0,-1.2846046672683313,0.0
1.0,0.0,-0.9465019862071611,1.8974320374164102,1.0,0,1.0,1.0,1.0,0.1025679625835898,-0.5540864913087078,2.0,-0.20320795489705273,0.0
2.0,1.0,0.43900737439914933,1.0,1.0,1,1.0,2.0,0.0,0.0,-0.3230443175263201,0.0,-0.49338020916664604,0.0
1.0,0.0,-1.1800908169137474,1.0,1.0,0,1.0,1.4466288102502283,0.0,0.0,-0.501699371895667,2.5533711897497717,0.3540429102389848,0.0
2.0,1.0,1.233141335763593,2.0,2.0,0,2.0,2.0,0.0,0.0,-0.25135509709732273,0.0,-0.6109185283231764,0.0
1.0,1.0,-0.510020011430687,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9906369223399597,0.0,-1.2846046672683313,0.0
2.0,0.0,0.8479026971587564,1.1411832288318453,2.0,0,2.0,1.0,1.0,1.0,-0.33211876681432956,0.0,-0.6179058291524723,0.0
2.0,1.0,1.5517399207828613,2.0,2.0,0,2.0,2.0,1.0,1.0,2.4032087974828995,2.0,1.5539018332937826,2.0
0.0,1.0,-1.484520450758575,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.003602991950951,1.0,-1.2846046672683313,0.0
2.0,0.0,1.2365228912810742,1.8587642793494723,2.0,0,1.8587642793494723,1.0,0.0,0.0,0.838819444161249,2.0,0.3874714856953152,0.0
1.0,0.0,-0.4916372257732194,1.0,1.0,0,2.0,1.0,0.7483558536657398,1.0,-0.990392332939217,0.7483558536657398,-1.2846046672683313,0.0
1.4392106012497172,0.0,0.1546912647748436,1.0,1.5607893987502828,0,2.0,1.0,0.0,0.0,-0.9748114974118066,2.0,-1.2616425479998186,0.0
1.0,1.0,-0.38541328110051937,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9889789861561922,0.0,-1.2846046672683313,0.0
2.0,1.0,1.286096796417114,1.8396345938802567,2.0,0,2.0,2.0,1.0,0.0,1.4833374651573943,0.0,0.8561753154211396,0.0
2.0,1.0,0.3685363364785647,1.0,1.0,1,1.0,2.0,0.0,0.0,-0.6728146447131398,0.0,-0.917804595040528,0.0
2.0,1.0,0.9798081940881567,2.0,2.0,0,1.0,1.0,1.0,0.0,-0.9442090953137378,0.0,-1.2509983175888322,0.0
1.0,1.0,-0.643716583847126,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9851950935932732,0.0,-1.2720731072557065,0.0
0.0,0.0,-1.477220182482272,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.003505859325013,1.0,-1.2846046672683313,0.0
1.0,1.0,-0.534232644554629,2.0,2.0,0,1.0,2.0,0.88244869984978,0.0,-0.9260201559806871,0.0,-1.1665797349518183,0.0
1.0,0.0,-0.9673639625337921,2.0,1.0,0,1.0,1.0,0.0,0.0,-0.9967220437692105,0.16528449014295743,-1.2846046672683313,0.0
2.0,1.0,1.19243517541139,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.08636740499677754,0.0,-0.42506357906845926,0.0
1.0,0.0,-0.6428895541839896,1.0,1.0,0,1.0,1.0,0.28126038214646976,1.0,-0.9253389773927968,1.0,-1.1438534184586342,0.0
2.0,1.0,0.32307500947239187,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9183153350910709,0.0,-1.202712536926054,0.0
1.0,0.48506665008674055,-0.05162021257237898,2.0,1.0,0,1.0,1.0,0.0,0.0,-0.7722526950293492,2.0,-0.9854581834288243,0.0
2.0,1.0,1.1701864339427284,2.0,2.0,1,2.0,1.0,0.0,0.0,-0.36115427272842965,0.0,-0.728483202094427,0.0
2.0,1.0,0.48953442178296025,1.0,1.0,0,1.0835543375106897,2.0,0.0,0.0,0.41757402279589695,3.0,0.30544943170798705,0.0
1.0,0.0,-0.8579880068741007,2.0,1.0,1,1.0,1.0,1.0,0.0,-0.5824804601950195,2.0,-0.34049540061294986,0.0
2.0,1.0,1.2044252349695896,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.027427772862868384,2.0,-0.45188424129848154,0.0
2.0,1.0,0.9500550485828996,2.0,2.0,0,1.0,1.0,0.0,0.0,-0.371799223247366,0.0,-0.7068907184947414,0.0
2.0,1.0,1.194093469066388,2.0,2.0,0,2.0,1.2415368417016817,1.0,0.7584631582983182,2.0998863580378058,3.0,1.4700578145844512,0.0
2.0,1.0,0.18710840700155323,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.981361384601437,0.0,-1.2846046672683313,0.0
2.0,1.0,0.4712350390226986,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.8811981593808551,0.0,-1.1660799548279732,0.0
2.0,1.0,0.32525833877618254,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.9795232513796819,0.0,-1.2846046672683313,0.0
1.0,1.0,-0.6450862085450496,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9924340253921496,0.0,-1.2846046672683313,0.0
1.0,1.0,-0.5984082093352678,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9368806942248343,0.0,-1.1705905685237148,0.0
0.0,0.0,-1.501985496003175,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.9513186929137368,0.0,-1.0482132702990579,0.0
2.0,1.0,0.6144681925934908,1.0,1.9422678407748828,1,1.0,1.0,1.0,0.0,-0.8932818527130804,1.0,-1.2003486321719519,0.0
0.0,0.0,-1.4436010069428609,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.8852311905221607,3.0,-0.8753996832001936,1.3910328691273985
1.0,1.0,-0.1745062923686445,2.0,1.0,0,1.765796629073666,1.0,0.0,0.0,-0.7040000040014703,0.0,-0.845615645721891,0.0
2.0,1.0,0.176048988140835,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.896814216818518,0.0,-1.1617664717549154,0.0
1.0,1.0,-0.32200697896516783,2.0,2.0,0,1.9598628027134553,1.0,1.0,0.0,0.31765828142298824,2.040137197286545,0.9248393916772728,0.040137197286544746
2.0,1.0,0.21533453361433005,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.6765015409444362,0.0,-0.9003790954186642,0.0
2.0,1.0,0.5634177594941778,2.0,1.0,1,1.0,1.0,0.0,0.0,-0.8939345408686352,0.0,-1.2073704338079692,0.0
1.0,1.0,-0.47064630675437613,2.0,1.584224896476678,0,2.0,1.0,1.0,0.0,0.15135140527948715,2.0,0.8073123705753346,0.0
1.0,0.0,0.021518541274758773,1.4289443334301444,1.0,0,2.0,2.0,1.0,0.42894433343014426,0.770274298751366,3.0,1.1722661259065195,1.0
1.0,1.0,-0.272029770718682,1.0,1.0,0,1.0,2.0,0.0,0.0,-0.7971726397894843,3.0,-0.9992828648735281,0.0
2.0,1.0,0.21369909796078018,1.0,1.0,1,1.0,1.0,0.0,0.0,-0.7006198475573133,0.0,-0.9234021816396729,0.0
2.0,0.7021460961818294,0.9815837846091108,1.0,2.0,0,2.0,2.0,1.0,0.7021460961818294,0.5105886530846726,0.0,0.1450281265632798,0.0
2.0,1.0,1.2721843341759773,2.0,2.0,0,2.0,1.0,0.0,0.0,0.07505847809360372,0.8283060922945504,-0.37676104356888673,0.0
1.0,1.0,-0.4732734127762771,1.0,1.0,0,1.0,1.0,0.0,0.0,-0.9901479959763667,0.0,-1.2846046672683313,0.0
2.0,1.0,1.0853768972218154,2.0,2.0,1,1.0,1.0,1.0,0.0,-0.5760469084917388,0.0,-0.8918774636422041,0.0
2.0,1.0,1.1616326117930051,2.0,2.0,0,2.0,1.0,1.0,0.0,0.2711940198998693,2.0,-0.15932048758460507,0.0
2.0,1.0,0.41216602877049957,1.0,1.0,0,1.0,2.0,0.0,0.0,0.3019516317220023,3.0,0.22174020517022947,0.0
2.0,1.0,0.9715020720398088,2.0,2.0,0,1.0,1.0,1.0,0.0,-0.7238348701310217,0.0,-1.0474230862309066,0.0
2.0,0.0,0.6658706495679969,1.0,2.0,0,1.0,1.0,0.0,0.0,-0.7467439943760049,0.0,-1.0310569068437683,0.0
